province,university,code,major_name,admission_zone_type,study_type,admission_type,capacity_1,capacity_2,gender,notes
دانشگاه پیام نور  خوزستان,مرکز رامهرمز,13687,حسابداری,ناحیهای,روزانه,صرفا با سوابق تحصیلی,50,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز رامهرمز,13688,حقوق,,روزانه,صرفا با سوابق تحصیلی,50,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز رامهرمز,13689,روانشناسی,قطبی,روزانه,صرفا با سوابق تحصیلی,50,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز رامهرمز,13690,زبان و ادبیات فارسی,,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز رامهرمز,13691,علوم تربیتی,کشوری,روزانه,صرفا با سوابق تحصیلی,50,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز رامهرمز,13692,علوم ورزشی,کشوری,روزانه,صرفا با سوابق تحصیلی,40,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز رامهرمز,13693,مدیریت بازرگانی,ناحیهای,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز رامهرمز,13694,مدیریت دولتی,قطبی,روزانه,صرفا با سوابق تحصیلی,50,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز رامهرمز,13695,مدیریت صنعتی,قطبی,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز رامهرمز,13696,مشاوره,,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز رامهرمز,13697,زبان و ادبیات انگلیسی,,روزانه,صرفا با سوابق تحصیلی,40,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13698,ریاضیات و کاربردها,قطبی,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13699,مهندسی کامپیوتر,ناحیهای,روزانه,صرفا با سوابق تحصیلی,40,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13700,مهندسی اقتصاد کشاورزی,,روزانه,صرفا با سوابق تحصیلی,10,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13701,,,روزانه,صرفا با سوابق تحصیلی,10,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13702,ادیان و عرفان,,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13703,برنامه ریزی اجتماعی و تعاون,,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13704,تاریخ,,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13705,جامعه شناسی,,روزانه,صرفا با سوابق تحصیلی,40,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13706,جغرافیا,,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13707,حسابداری,ناحیهای,روزانه,صرفا با سوابق تحصیلی,50,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13708,حقوق,,روزانه,صرفا با سوابق تحصیلی,50,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13709,روابط عمومی,,روزانه,صرفا با سوابق تحصیلی,40,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13710,روانشناسی,قطبی,روزانه,صرفا با سوابق تحصیلی,50,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13711,زبان و ادبیات عربی,ناحیهای,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13712,زبان و ادبیات فارسی,,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13713,علوم سیاسی,,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13714,علوم قرآن و حدیث,کشوری,روزانه,صرفا با سوابق تحصیلی,20,-,هر دو,
دانشگاه پیام نور  خوزستان,مرکز سوسنگرد,13715,فقه و مبانی حقوق اسالمی,قطبی,روزانه,صرفا با سوابق تحصیلی,50,-,هر دو,
